NOEUD_O;NOEUD_D;VL_HCE
9518;9311;0
9518;9312;0
9518;9313;0
9518;9314;0
9518;9315;0
9518;9316;0
9518;9317;0
9518;9318;0
9518;9319;0
9518;9320;0
9518;9321;0
9518;9322;0
9518;9323;0
9518;9324;0
9518;9325;0
9518;9326;0
9518;9327;0
9518;9328;0
9518;9329;0
9518;9330;0
9518;9331;0
9518;9332;0
9518;9333;0
9518;9334;0
9518;9335;0
9518;9336;0
9518;9337;0
9518;9338;0
9518;9339;0
9518;9340;0
9518;9341;0
9518;9342;0
9518;9343;0
9518;9344;0
9518;9345;0
9518;9346;0
9518;9347;0
9518;9348;0
9518;9349;0
9518;9350;0
9518;9351;0
9518;9352;0
9518;9353;0
9518;9354;0
9518;9355;0
9518;9356;0
9518;9357;0
9518;9358;0
9518;9359;0
9518;9360;0
9518;9361;0
9518;9362;0
9518;9363;0
9518;9364;0
9518;9365;0
9518;9366;0
9518;9367;0
9518;9368;0
9518;9369;0
9518;9370;0
9518;9371;0
9518;9372;0
9518;9373;0
9518;9374;0
9518;9375;0
9518;9376;0
9518;9377;0
9518;9378;0
9518;9379;0
9518;9380;0
9518;9381;0
9518;9382;0
9518;9383;0
9518;9384;0
9518;9385;0
9518;9386;0
9518;9387;0
9518;9388;0
9518;9389;0
9518;9390;0
9518;9391;0
9518;9392;0
9518;9393;0
9518;9394;0
9518;9395;0
9518;9396;0
9518;9397;0
9518;9398;0
9518;9399;0
9518;9400;0
9518;9401;0
9518;9402;0
9518;9403;0
9518;9404;0
9518;9405;0
9518;9406;0
9518;9407;0
9518;9408;0
9518;9409;0
9518;9410;0
9518;9411;0
9518;9412;0
9518;9413;0
9518;9414;0
9518;9415;0
9518;9416;0
9518;9417;0
9518;9418;0
9518;9419;0
9518;9420;0
9518;9421;0
9518;9422;0
9518;9423;0
9518;9424;0
9518;9425;0
9518;9426;0
9518;9427;0
9518;9428;0
9518;9429;0
9518;9430;0
9518;9431;0
9518;9432;0
9518;9433;0
9518;9434;0
9518;9435;0
9518;9436;0
9518;9437;0
9518;9439;0
9518;9441;0
9518;9448;0
9518;9449;0
9518;9450;0
9518;9451;0
9518;9452;0
9518;9453;0
9518;9454;0
9518;9455;0
9518;9456;0
9518;9457;0
9518;9458;0
9518;9459;0
9518;9460;0
9518;9461;0
9518;9462;0
9518;9463;0
9518;9464;0
9518;9465;0
9518;9466;0
9518;9467;0
9518;9468;0
9518;9469;0
9518;9470;0
9518;9471;0
9518;9472;0
9518;9473;0
9518;9474;0
9518;9475;0
9518;9476;0
9518;9477;0
9518;9478;0
9518;9479;0
9518;9480;0
9518;9481;0
9518;9482;0
9518;9483;0
9518;9484;0
9518;9485;0
9518;9486;0
9518;9487;0
9518;9488;0
9518;9489;0
9518;9490;0
9518;9491;0
9518;9492;0
9518;9493;0
9518;9494;0
9518;9495;0
9518;9496;0
9518;9497;0
9518;9498;0
9518;9499;0
9518;9500;0
9518;9501;0
9518;9502;0
9518;9503;0
9518;9504;0
9518;9505;0
9518;9506;0
9518;9507;0
9518;9508;0
9518;9509;0
9518;9510;0
9518;9511;0
9518;9512;0
9518;9513;0
9518;9514;0
9518;9515;0
9518;9516;0
9518;9517;0
9518;9518;0
9518;9519;0
9518;9520;0
9518;9521;0
9518;9522;0
9518;9523;0
9518;9524;0
9518;9525;0
9518;9526;0
9518;9527;0
9518;9528;0
9518;9529;0
9518;9530;0
9518;9531;0
9518;9532;0
9518;9533;0
9518;9534;0
9518;9535;0
9518;9536;0
9518;9537;0
9518;9538;0
9518;9539;0
9518;9540;0
9518;9541;0
9518;9542;0
9518;9543;0
9518;9544;0
9518;9545;0
9518;9546;0
9518;9547;0
9518;9548;0
9518;9549;0
9518;9550;0
9518;9551;0
9518;9552;0
9518;9553;0
9518;9554;0
9518;9555;0
9518;9556;0
9518;9557;0
9518;9558;0
9518;9559;0
9518;9560;0
9518;9561;0
9518;9562;0
9518;9563;0
9518;9564;0
9518;9565;0
9518;9566;0
9518;9567;0
9518;9568;0
9518;9569;0
9518;9570;0
9518;9571;0
9518;9572;0
9518;9573;0
9518;9574;0
9518;9575;0
9518;9576;0
9518;9577;0
9518;9578;0
9518;9579;0
9518;9580;0
9518;9581;0
9518;9582;0
9518;9583;0
9518;9584;0
9518;9585;0
9518;9586;0
9518;9587;0
9518;9588;0
9518;9589;0
9518;9590;0
9518;9591;0
9518;9592;0
9518;9593;0
9518;9594;0
9518;9595;0
9518;9596;0
9518;9597;0
9518;9598;0
9518;9599;0
9518;9600;0
9518;9601;0
9518;9602;0
9518;9603;0
9518;9604;0
9518;9605;0
9518;9606;0
9518;9607;0
9518;9608;0
9518;9609;0
9518;9610;0
9518;9611;0
9518;9612;0
9518;9613;0
9518;9614;0
9518;9615;0
9518;9616;0
9518;9617;0
9518;9618;0
9518;9619;0
9518;9620;0
9518;9621;0
9518;9622;0
9518;9623;0
9518;9624;0
9518;9625;0
9518;9626;0
9518;9627;0
9518;9628;0
9518;9629;0
9518;9630;0
9518;9631;0
9518;9632;0
9518;9633;0
9518;9634;0
9518;9635;0
9518;9636;0
9518;9637;0
9518;9638;0
9518;9639;0
9518;9640;0
9518;9641;0
9518;9642;0
9518;9643;0
9518;9644;0
9518;9645;0
9518;9646;0
9518;9647;0
9518;9648;0
9518;9649;0
9518;9650;0
9518;9651;0
9518;9652;0
9518;9653;0
9518;9654;0
9518;9655;0
9518;9656;0
9518;9657;0
9518;9658;0
9518;9659;0
9518;9660;0
9518;9661;0
9518;9662;0
9518;9663;0
9518;9664;0
9518;9665;0
9518;9666;0
9518;9667;0
9518;9668;0
9518;9669;0
9518;9670;0
9518;9671;0
9519;7778;0.9
9519;7800;0.53
9519;7802;0.27
9519;7803;0
9519;7805;0
9519;7806;0.4
9519;7809;0.2
9519;7810;0.05
9519;7812;0.07
9519;7813;0.58
9519;7814;0.1
9519;7815;0.12
9519;7817;0.16
9519;7818;0.05
9519;7819;0.07
9519;7820;0.29
9519;7837;0.93
9519;9065;0
9519;9067;0
9519;9068;0
9519;9071;0
9519;9073;0
9519;9074;0
9519;9075;0
9519;9076;0
9519;9077;0
9519;9078;0
9519;9079;0
9519;9080;0
9519;9081;0
9519;9083;0
9519;9086;0
9519;9090;0
9519;9092;0
9519;9097;0
9519;9098;0
9519;9099;0
9519;9100;0
9519;9103;0
9519;9104;0
9519;9108;0
9519;9109;0
9519;9110;0
9519;9111;0
9519;9115;0
9519;9116;0
9519;9117;0
9519;9118;0
9519;9119;0
9519;9120;0
9519;9121;0
9519;9122;0
9519;9123;0
9519;9124;0
9519;9125;0
9519;9126;0
9519;9127;0
9519;9128;0
9519;9129;0
9519;9130;0
9519;9131;0
9519;9132;0
9519;9133;0
9519;9136;0
9519;9137;0
9519;9139;0
9519;9140;0
9519;9141;0
9519;9147;0
9519;9149;0
9519;9150;0
9519;9151;0
9519;9152;0
9519;9154;0
9519;9155;0
9519;9156;0
9519;9157;0
9519;9159;0
9519;9160;0
9519;9161;0
9519;9162;0
9519;9163;0
9519;9164;0
9519;9165;0
9519;9166;0
9519;9167;0
9519;9168;0
9519;9169;0
9519;9170;0
9519;9171;0
9519;9172;0
9519;9173;0
9519;9174;0
9519;9175;0
9519;9176;0
9519;9177;0
9519;9178;0
9519;9179;0
9519;9180;0
9519;9181;0
9519;9182;0
9519;9183;0
9519;9184;0
9519;9185;0
9519;9186;0
9519;9187;0
9519;9188;0
9519;9189;0
9519;9190;0
9519;9191;0
9519;9192;0
9519;9193;0
9519;9194;0
9519;9195;0
9519;9196;0
9519;9197;0
9519;9198;0
9519;9199;0
9519;9200;0
9519;9202;0
9519;9203;0
9519;9204;0
9519;9205;0
9519;9206;0
9519;9210;0
9519;9211;0
9519;9212;0
9519;9217;0
9519;9224;0
9519;9225;0
9519;9228;0
9519;9229;0
9519;9230;0
9519;9231;0
9519;9232;0
9519;9233;0
9519;9234;0
9519;9236;0
9519;9237;0
9519;9238;0
9519;9239;0
9519;9244;0
9519;9245;0
9519;9246;0
9519;9251;0
9519;9252;0
9519;9255;0
9519;9256;0
9519;9257;0
9519;9258;0
9519;9259;0
9519;9260;0
9519;9261;0
9519;9262;0
9519;9263;0
9519;9264;0
9519;9265;0
9519;9266;0
9519;9267;0
9519;9268;0
9519;9269;0
9519;9270;0
9519;9271;0
9519;9272;0
9519;9273;0
9519;9274;0
9519;9275;0
9519;9276;0
9519;9277;0
9519;9278;0
9519;9279;0
9519;9280;0
9519;9281;0
9519;9282;0
9519;9283;0
9519;9284;0
9519;9285;0
9519;9286;0
9519;9287;0
9519;9288;0
9519;9289;0
9519;9290;0
9519;9291;0
9519;9292;0
9519;9293;0
9519;9294;0
9519;9295;0
9519;9296;0
9519;9297;0
9519;9298;0
9519;9299;0
9519;9300;0
9519;9301;0
9519;9302;0
9519;9303;0
9519;9304;0
9519;9305;0
9519;9306;0
9519;9307;0
9519;9308;0
9519;9309;0
9519;9310;0
9519;9311;0
9519;9312;0
9519;9313;0
9519;9314;0
9519;9315;0
9519;9316;0
9519;9317;0
9519;9318;0
9519;9319;0
9519;9320;0
9519;9321;0
9519;9322;0
9519;9323;0
9519;9324;0
9519;9325;0
9519;9326;0
9519;9327;0
9519;9328;0
9519;9329;0
9519;9330;0
9519;9331;0
9519;9332;0
9519;9333;0
9519;9334;0
9519;9335;0
9519;9336;0
9519;9337;0
9519;9338;0
9519;9339;0
9519;9340;0
9519;9341;0
9519;9342;0
9519;9343;0
9519;9344;0
9519;9345;0
9519;9346;0
9519;9347;0
9519;9348;0
9519;9349;0
9519;9350;0
9519;9351;0
9519;9352;0
9519;9353;0
9519;9354;0
9519;9355;0
9519;9356;0
9519;9357;0
9519;9358;0
9519;9359;0
9519;9360;0
9519;9361;0
9519;9362;0
9519;9363;0
9519;9364;0
9519;9365;0
9519;9366;0
9519;9367;0
9519;9368;0
9519;9369;0
9519;9370;0
9519;9371;0
9519;9372;0
9519;9373;0
9519;9374;0
9519;9375;0
9519;9376;0
9519;9377;0
9519;9378;0
9519;9379;0
9519;9380;0
9519;9381;0
9519;9382;0
9519;9383;0
9519;9384;0
9519;9385;0
9519;9386;0
9519;9387;0
9519;9388;0
9519;9389;0
9519;9390;0
9519;9391;0
9519;9392;0
9519;9393;0
9519;9394;0
9519;9395;0
9519;9396;0
9519;9397;0
9519;9398;0
9519;9399;0
9519;9400;0
9519;9401;0
9519;9402;0
9519;9403;0
9519;9404;0
9519;9405;0
9519;9406;0
9519;9407;0
9519;9408;0
9519;9409;0
9519;9410;0
9519;9411;0
9519;9412;0
9519;9413;0
9519;9414;0
9519;9415;0
9519;9416;0
9519;9417;0
9519;9418;0
9519;9419;0
9519;9420;0
9519;9421;0
9519;9422;0
9519;9423;0
9519;9424;0
9519;9425;0
9519;9426;0
9519;9427;0
9519;9428;0
9519;9429;0
9519;9430;0
9519;9431;0
9519;9432;0
9519;9433;0
9519;9434;0
9519;9435;0
9519;9436;0
9519;9437;0
9519;9439;0
9519;9441;0
9519;9448;0
9519;9449;0
9519;9450;0
9519;9451;0
9519;9452;0
9519;9453;0
9519;9454;0
9519;9455;0
9519;9456;0
9519;9457;0
9519;9458;0
9519;9459;0
9519;9460;0
9519;9461;0
9519;9462;0
9519;9463;0
9519;9464;0
9519;9465;0
9519;9466;0
9519;9467;0
9519;9468;0
9519;9469;0
9519;9470;0
9519;9471;0
9519;9472;0
9519;9473;0
9519;9474;0
9519;9475;0
9519;9476;0
9519;9477;0
9519;9478;0
9519;9479;0
9519;9480;0
9519;9481;0
9519;9482;0
9519;9483;0
9519;9484;0
9519;9485;0
9519;9486;0
9519;9487;0
9519;9488;0
9519;9489;0
9519;9490;0
9519;9491;0
9519;9492;0
9519;9493;0
9519;9494;0
9519;9495;0
9519;9496;0
9519;9497;0
9519;9498;0
9519;9499;0
9519;9500;0
9519;9501;0
9519;9502;0
9519;9503;0
9519;9504;0
9519;9505;0
9519;9506;0
9519;9507;0
9519;9508;0
9519;9509;0
9519;9510;0
9519;9511;0
9519;9512;0
9519;9513;0
9519;9514;0
9519;9515;0
9519;9516;0
9519;9517;0
9519;9518;0
9519;9519;0
9519;9520;0
9519;9521;0
9519;9522;0
9519;9523;0
9519;9524;0
9519;9525;0
9519;9526;0
9519;9527;0
9519;9528;0
9519;9529;0
9519;9530;0
9519;9531;0
9519;9532;0
9519;9533;0
9519;9534;0
9519;9535;0
9519;9536;0
9519;9537;0
9519;9538;0
9519;9539;0
9519;9540;0
9519;9541;0
9519;9542;0
9519;9543;0
9519;9544;0
9519;9545;0
9519;9546;0
9519;9547;0
9519;9548;0
9519;9549;0
9519;9550;0
9519;9551;0
9519;9552;0
9519;9553;0
9519;9554;0
9519;9555;0
9519;9556;0
9519;9557;0
9519;9558;0
9519;9559;0
9519;9560;0
9519;9561;0
9519;9562;0
9519;9563;0
9519;9564;0
9519;9565;0
9519;9566;0
9519;9567;0
9519;9568;0
9519;9569;0
9519;9570;0
9519;9571;0
9519;9572;0
9519;9573;0
9519;9574;0
9519;9575;0
9519;9576;0
9519;9577;0
9519;9578;0
9519;9579;0
9519;9580;0
9519;9581;0
9519;9582;0
9519;9583;0
9519;9584;0
9519;9585;0
9519;9586;0
9519;9587;0
9519;9588;0
9519;9589;0
9519;9590;0
9519;9591;0
9519;9592;0
9519;9593;0
9519;9594;0
9519;9595;0
9519;9596;0
9519;9597;0
9519;9598;0
9519;9599;0
9519;9600;0
9519;9601;0
9519;9602;0
9519;9603;0
9519;9604;0
9519;9605;0
9519;9606;0
9519;9607;0
9519;9608;0
9519;9609;0
9519;9610;0
9519;9611;0
9519;9612;0
9519;9613;0
9519;9614;0
9519;9615;0
9519;9616;0
9519;9617;0
9519;9618;0
9519;9619;0
9519;9620;0
9519;9621;0
9519;9622;0
9519;9623;0
9519;9624;0
9519;9625;0
9519;9626;0
9519;9627;0
9519;9628;0
9519;9629;0
9519;9630;0
9519;9631;0
9519;9632;0
9519;9633;0
9519;9634;0
9519;9635;0
9519;9636;0
9519;9637;0
9519;9638;0
9519;9639;0
9519;9640;0
9519;9641;0
9519;9642;0
9519;9643;0
9519;9644;0
9519;9645;0
9519;9646;0
9519;9647;0
9519;9648;0
9519;9649;0
9519;9650;0
9519;9651;0
9519;9652;0
9519;9653;0
9519;9654;0
9519;9655;0
9519;9656;0
9519;9657;0
9519;9658;0
9519;9659;0
9519;9660;0
9519;9661;0
9519;9662;0
9519;9663;0
9519;9664;0
9519;9665;0
9519;9666;0
9519;9667;0
9519;9668;0
9519;9669;0
9519;9670;0
9519;9671;0
9520;7778;1.35
9520;7800;0.8
9520;7802;0.4
9520;7803;0
9520;7805;0
9520;7806;0.59
9520;7809;0.3
9520;7810;0.08
9520;7812;0.1
9520;7813;0.86
9520;7814;0.14
9520;7815;0.18
9520;7817;0.24
9520;7818;0.08
9520;7819;0.1
9520;7820;0.43
9520;7837;1.38
9520;9065;0
9520;9067;0
9520;9068;0
9520;9071;0
9520;9073;0
9520;9074;0
9520;9075;0
9520;9076;0
9520;9077;0
9520;9078;0
9520;9079;0
9520;9080;0
9520;9081;0
9520;9083;0
9520;9086;0
9520;9090;0
9520;9092;0
9520;9097;0
9520;9098;0
9520;9099;0
9520;9100;0
9520;9103;0
9520;9104;0
9520;9108;0
9520;9109;0
9520;9110;0
9520;9111;0
9520;9115;0
9520;9116;0
9520;9117;0
9520;9118;0
9520;9119;0
9520;9120;0
9520;9121;0
9520;9122;0
9520;9123;0
9520;9124;0
9520;9125;0
9520;9126;0
9520;9127;0
9520;9128;0
9520;9129;0
9520;9130;0
9520;9131;0
9520;9132;0
9520;9133;0
9520;9136;0
9520;9137;0
9520;9139;0
9520;9140;0
9520;9141;0
9520;9147;0
9520;9149;0
9520;9150;0
9520;9151;0
9520;9152;0
9520;9154;0
9520;9155;0
9520;9156;0
9520;9157;0
9520;9159;0
9520;9160;0
9520;9161;0
9520;9162;0
9520;9163;0
9520;9164;0
9520;9165;0
9520;9166;0
9520;9167;0
9520;9168;0
9520;9169;0
9520;9170;0
9520;9171;0
9520;9172;0
9520;9173;0
9520;9174;0
9520;9175;0
9520;9176;0
9520;9177;0
9520;9178;0
9520;9179;0
9520;9180;0
9520;9181;0
9520;9182;0
9520;9183;0
9520;9184;0
9520;9185;0
9520;9186;0
9520;9187;0
9520;9188;0
9520;9189;0
9520;9190;0
9520;9191;0
9520;9192;0
9520;9193;0
9520;9194;0
9520;9195;0
9520;9196;0
9520;9197;0
9520;9198;0
9520;9199;0
9520;9200;0
9520;9202;0
9520;9203;0
9520;9204;0
9520;9205;0
9520;9206;0
9520;9210;0
9520;9211;0
9520;9212;0
9520;9217;0
9520;9224;0
9520;9225;0
9520;9228;0
9520;9229;0
9520;9230;0
9520;9231;0
9520;9232;0
9520;9233;0
9520;9234;0
9520;9236;0
9520;9237;0
9520;9238;0
9520;9239;0
9520;9244;0
9520;9245;0
9520;9246;0
9520;9251;0
9520;9252;0
9520;9255;0
9520;9256;0
9520;9257;0
9520;9258;0
9520;9259;0
9520;9260;0
9520;9261;0
9520;9262;0
9520;9263;0
9520;9264;0
9520;9265;0
9520;9266;0
9520;9267;0
9520;9268;0
9520;9269;0
9520;9270;0
9520;9271;0
9520;9272;0
9520;9273;0
9520;9274;0
9520;9275;0
9520;9276;0
9520;9277;0
9520;9278;0
9520;9279;0
9520;9280;0
9520;9281;0
9520;9282;0
9520;9283;0
9520;9284;0
9520;9285;0
9520;9286;0
9520;9287;0
9520;9288;0
9520;9289;0
9520;9290;0
9520;9291;0
9520;9292;0
9520;9293;0
9520;9294;0
9520;9295;0
9520;9296;0
9520;9297;0
9520;9298;0
9520;9299;0
9520;9300;0
9520;9301;0
9520;9302;0
9520;9303;0
9520;9304;0
9520;9305;0
9520;9306;0
9520;9307;0
9520;9308;0
9520;9309;0
9520;9310;0
9520;9311;0
9520;9312;0
9520;9313;0
9520;9314;0
9520;9315;0
9520;9316;0
9520;9317;0
9520;9318;0
9520;9319;0
9520;9320;0
9520;9321;0
9520;9322;0
9520;9323;0
9520;9324;0
9520;9325;0
9520;9326;0
9520;9327;0
9520;9328;0
9520;9329;0
9520;9330;0
9520;9331;0
9520;9332;0
9520;9333;0
9520;9334;0
9520;9335;0
9520;9336;0
9520;9337;0
9520;9338;0
9520;9339;0
9520;9340;0
9520;9341;0
9520;9342;0
9520;9343;0
9520;9344;0
9520;9345;0
9520;9346;0
9520;9347;0
9520;9348;0
9520;9349;0
9520;9350;0
9520;9351;0
9520;9352;0
9520;9353;0
9520;9354;0
9520;9355;0
9520;9356;0
9520;9357;0
9520;9358;0
9520;9359;0
9520;9360;0
9520;9361;0
9520;9362;0
9520;9363;0
9520;9364;0
9520;9365;0
9520;9366;0
9520;9367;0
9520;9368;0
9520;9369;0
9520;9370;0
9520;9371;0
9520;9372;0
9520;9373;0
9520;9374;0
9520;9375;0
9520;9376;0
9520;9377;0
9520;9378;0
9520;9379;0
9520;9380;0
9520;9381;0
9520;9382;0
9520;9383;0
9520;9384;0
9520;9385;0
9520;9386;0
9520;9387;0
9520;9388;0
9520;9389;0
9520;9390;0
9520;9391;0
9520;9392;0
9520;9393;0
9520;9394;0
9520;9395;0
9520;9396;0
9520;9397;0
9520;9398;0
9520;9399;0
9520;9400;0
9520;9401;0
9520;9402;0
9520;9403;0
9520;9404;0
9520;9405;0
9520;9406;0
9520;9407;0
9520;9408;0
9520;9409;0
9520;9410;0
9520;9411;0
9520;9412;0
9520;9413;0
9520;9414;0
9520;9415;0
9520;9416;0
9520;9417;0
9520;9418;0
9520;9419;0
9520;9420;0
9520;9421;0
9520;9422;0
9520;9423;0
9520;9424;0
9520;9425;0
9520;9426;0
9520;9427;0
9520;9428;0
9520;9429;0
9520;9430;0
9520;9431;0
9520;9432;0
9520;9433;0
9520;9434;0
9520;9435;0
9520;9436;0
9520;9437;0
9520;9439;0
9520;9441;0
9520;9448;0
9520;9449;0
9520;9450;0
9520;9451;0
9520;9452;0
9520;9453;0
9520;9454;0
9520;9455;0
9520;9456;0
9520;9457;0
9520;9458;0
9520;9459;0
9520;9460;0
9520;9461;0
9520;9462;0
9520;9463;0
9520;9464;0
9520;9465;0
9520;9466;0
9520;9467;0
9520;9468;0
9520;9469;0
9520;9470;0
9520;9471;0
9520;9472;0
9520;9473;0
9520;9474;0
9520;9475;0
9520;9476;0
9520;9477;0
9520;9478;0
9520;9479;0
9520;9480;0
9520;9481;0
9520;9482;0
9520;9483;0
9520;9484;0
9520;9485;0
9520;9486;0
9520;9487;0
9520;9488;0
9520;9489;0
9520;9490;0
9520;9491;0
9520;9492;0
9520;9493;0
9520;9494;0
9520;9495;0
9520;9496;0
9520;9497;0
9520;9498;0
9520;9499;0
9520;9500;0
9520;9501;0
9520;9502;0
9520;9503;0
9520;9504;0
9520;9505;0
9520;9506;0
9520;9507;0
9520;9508;0
9520;9509;0
9520;9510;0
9520;9511;0
9520;9512;0
9520;9513;0
9520;9514;0
9520;9515;0
9520;9516;0
9520;9517;0
9520;9518;0
9520;9519;0
9520;9520;0
9520;9521;0
9520;9522;0
9520;9523;0
9520;9524;0
9520;9525;0
9520;9526;0
9520;9527;0
9520;9528;0
9520;9529;0
9520;9530;0
9520;9531;0
9520;9532;0
9520;9533;0
9520;9534;0
9520;9535;0
9520;9536;0
9520;9537;0
9520;9538;0
9520;9539;0
9520;9540;0
9520;9541;0
9520;9542;0
9520;9543;0
9520;9544;0
9520;9545;0
9520;9546;0
9520;9547;0
9520;9548;0
9520;9549;0
9520;9550;0
9520;9551;0
9520;9552;0
9520;9553;0
9520;9554;0
9520;9555;0
9520;9556;0
9520;9557;0
9520;9558;0
9520;9559;0
9520;9560;0
9520;9561;0
9520;9562;0
9520;9563;0
9520;9564;0
9520;9565;0
9520;9566;0
9520;9567;0
9520;9568;0
9520;9569;0
9520;9570;0
9520;9571;0
9520;9572;0
9520;9573;0
9520;9574;0
9520;9575;0
9520;9576;0
9520;9577;0
9520;9578;0
9520;9579;0
9520;9580;0
9520;9581;0
9520;9582;0
9520;9583;0
9520;9584;0
9520;9585;0
9520;9586;0
9520;9587;0
9520;9588;0
9520;9589;0
9520;9590;0
9520;9591;0
9520;9592;0
9520;9593;0
9520;9594;0
9520;9595;0
9520;9596;0
9520;9597;0
9520;9598;0
9520;9599;0
9520;9600;0
9520;9601;0
9520;9602;0
9520;9603;0
9520;9604;0
9520;9605;0
9520;9606;0
9520;9607;0
9520;9608;0
9520;9609;0
9520;9610;0
9520;9611;0
9520;9612;0
9520;9613;0
9520;9614;0
9520;9615;0
9520;9616;0
9520;9617;0
9520;9618;0
9520;9619;0
9520;9620;0
9520;9621;0
9520;9622;0
9520;9623;0
9520;9624;0
9520;9625;0
9520;9626;0
9520;9627;0
9520;9628;0
9520;9629;0
9520;9630;0
9520;9631;0
9520;9632;0
9520;9633;0
9520;9634;0
9520;9635;0
9520;9636;0
9520;9637;0
9520;9638;0
9520;9639;0
9520;9640;0
9520;9641;0
9520;9642;0
9520;9643;0
9520;9644;0
9520;9645;0
9520;9646;0
9520;9647;0
9520;9648;0
9520;9649;0
9520;9650;0
9520;9651;0
9520;9652;0
9520;9653;0
9520;9654;0
9520;9655;0
9520;9656;0
9520;9657;0
9520;9658;0
9520;9659;0
9520;9660;0
9520;9661;0
9520;9662;0
9520;9663;0
9520;9664;0
9520;9665;0
9520;9666;0
9520;9667;0
9520;9668;0
9520;9669;0
9520;9670;0
9520;9671;0
9521;7778;0.43
9521;7800;0.26
9521;7802;0.13
9521;7803;0
9521;7805;0
9521;7806;0.19
9521;7809;0.1
9521;7810;0.03
9521;7812;0.03
9521;7813;0.28
9521;7814;0.05
9521;7815;0.06
9521;7817;0.08
9521;7818;0.03
9521;7819;0.03
9521;7820;0.14
9521;7837;0.44
9521;9065;0
9521;9067;0
9521;9068;0
9521;9071;0
9521;9073;0
9521;9074;0
9521;9075;0
9521;9076;0
9521;9077;0
9521;9078;0
9521;9079;0
9521;9080;0
9521;9081;0
9521;9083;0
9521;9086;0
9521;9090;0
9521;9092;0
9521;9097;0
9521;9098;0
9521;9099;0
9521;9100;0
9521;9103;0
9521;9104;0
9521;9108;0
9521;9109;0
9521;9110;0
9521;9111;0
9521;9115;0
9521;9116;0
9521;9117;0
9521;9118;0
9521;9119;0
9521;9120;0
9521;9121;0
9521;9122;0
9521;9123;0
9521;9124;0
9521;9125;0
9521;9126;0
9521;9127;0
9521;9128;0
9521;9129;0
9521;9130;0
9521;9131;0
9521;9132;0
9521;9133;0
9521;9136;0
9521;9137;0
9521;9139;0
9521;9140;0
9521;9141;0
9521;9147;0
9521;9149;0
9521;9150;0
9521;9151;0
9521;9152;0
9521;9154;0
9521;9155;0
9521;9156;0
9521;9157;0
9521;9159;0
9521;9160;0
9521;9161;0
9521;9162;0
9521;9163;0
9521;9164;0
9521;9165;0
9521;9166;0
9521;9167;0
9521;9168;0
9521;9169;0
9521;9170;0
9521;9171;0
9521;9172;0
9521;9173;0
9521;9174;0
9521;9175;0
9521;9176;0
9521;9177;0
9521;9178;0
9521;9179;0
9521;9180;0
9521;9181;0
9521;9182;0
9521;9183;0
9521;9184;0
9521;9185;0
9521;9186;0
9521;9187;0
9521;9188;0
9521;9189;0
9521;9190;0
9521;9191;0
9521;9192;0
9521;9193;0
9521;9194;0
9521;9195;0
9521;9196;0
9521;9197;0
9521;9198;0
9521;9199;0
9521;9200;0
9521;9202;0
9521;9203;0
9521;9204;0
9521;9205;0
9521;9206;0
9521;9210;0
9521;9211;0
9521;9212;0
9521;9217;0
9521;9224;0
9521;9225;0
9521;9228;0
9521;9229;0
9521;9230;0
9521;9231;0
9521;9232;0
9521;9233;0
9521;9234;0
9521;9236;0
9521;9237;0
9521;9238;0
9521;9239;0
9521;9244;0
9521;9245;0
9521;9246;0
9521;9251;0
9521;9252;0
9521;9255;0
9521;9256;0
9521;9257;0
9521;9258;0
9521;9259;0
9521;9260;0
9521;9261;0
9521;9262;0
9521;9263;0
9521;9264;0
9521;9265;0
9521;9266;0
9521;9267;0
9521;9268;0
9521;9269;0
9521;9270;0
9521;9271;0
9521;9272;0
9521;9273;0
9521;9274;0
9521;9275;0
9521;9276;0
9521;9277;0
9521;9278;0
9521;9279;0
9521;9280;0
9521;9281;0
9521;9282;0
9521;9283;0
9521;9284;0
9521;9285;0
9521;9286;0
9521;9287;0
9521;9288;0
9521;9289;0
9521;9290;0
9521;9291;0
9521;9292;0
9521;9293;0
9521;9294;0
9521;9295;0
9521;9296;0
9521;9297;0
9521;9298;0
9521;9299;0
9521;9300;0
9521;9301;0
9521;9302;0
9521;9303;0
9521;9304;0
9521;9305;0
9521;9306;0
9521;9307;0
9521;9308;0
9521;9309;0
9521;9310;0
9521;9311;0
9521;9312;0
9521;9313;0
9521;9314;0
9521;9315;0
9521;9316;0
9521;9317;0
9521;9318;0
9521;9319;0
9521;9320;0
9521;9321;0
9521;9322;0
9521;9323;0
9521;9324;0
9521;9325;0
9521;9326;0
9521;9327;0
9521;9328;0
9521;9329;0
9521;9330;0
9521;9331;0
9521;9332;0
9521;9333;0
9521;9334;0
9521;9335;0
9521;9336;0
9521;9337;0
9521;9338;0
9521;9339;0
9521;9340;0
9521;9341;0
9521;9342;0
9521;9343;0
9521;9344;0
9521;9345;0
9521;9346;0
9521;9347;0
9521;9348;0
9521;9349;0
9521;9350;0
9521;9351;0
9521;9352;0
9521;9353;0
9521;9354;0
9521;9355;0
9521;9356;0
9521;9357;0
9521;9358;0
9521;9359;0
9521;9360;0
9521;9361;0
9521;9362;0
9521;9363;0
9521;9364;0
9521;9365;0
9521;9366;0
9521;9367;0
9521;9368;0
9521;9369;0
9521;9370;0
9521;9371;0
9521;9372;0
9521;9373;0
9521;9374;0
9521;9375;0
9521;9376;0
9521;9377;0
9521;9378;0
9521;9379;0
9521;9380;0
